,pc1,pc2,pc3,pc4,pc5,pc6
17,-0.3899512325261079,0.2519534187020596,-0.24328266277972424,-0.20690716778394908,-0.710596011622467,-1.3096845684560323
18,-1.16297769231123,-0.7448978814479114,-0.797093108469353,0.22203060199031066,0.8767220995301067,1.143849625081312
19,0.2246705748340132,-1.9712984188162908,0.8200040208501364,-0.9042757593101999,3.398872228257489,-0.23334093549174653
20,-1.2542805038427312,0.41197827561008643,0.6865083851305666,0.6854454005395908,0.43457744261812176,-0.650339948936882
21,-1.4478140883803667,-1.514113101720388,2.918482239767072,-1.7073786632034311,-1.99086850871263,-1.6205361953139932
22,-0.45182074668378125,-1.9619038533564823,0.7108398242120619,-0.3072531964503917,1.967737620741874,-0.6953815658581541
23,-0.9444861189766581,1.2340650528331907,1.4238731416125547,0.5756729039537463,0.7641289547956264,-0.9299892968273098
24,-1.622094306828029,-0.5121852557901937,0.8181116433856209,0.6510818481935227,0.20838889384281245,-0.8603855319629605
25,-1.3653627417192782,-0.8029919630985838,0.31637875493655515,0.744978227760243,0.9258798087651142,-0.6703374042837749
26,-1.9907814843766982,-0.7411464481504062,1.0804518073532368,0.944735943355309,0.092106988196333,-0.9392959819749352
27,-0.9923886224981957,-0.1410192902520989,0.6965139714066859,-1.0388060476613612,-1.6541360882722869,-0.09906475127448808
28,-2.4032822939626697,1.2158104591703323,0.6886445933252093,0.17082816268277237,0.2993197248319241,0.9249288638090211
29,-1.533035486053353,0.5317793745354065,0.7280233169107307,-0.17052639849130338,-1.2605203453012483,-0.5444303954262353
30,-2.3055011376027865,-0.014390406033278635,-0.12268038686161273,-0.2074297798851896,-0.08056712714841606,0.5411564652678729
31,-1.2372455633963384,-0.7338102606026949,-0.3410280792634008,0.0694712350894973,0.34898719098036474,0.8398202301254263
32,-2.0659918380699582,-0.6848477353858815,0.0018943066232340888,0.21535507512256272,0.11699449376392333,0.6873031758956871
33,-2.408127314926208,0.22133245319647807,0.381400139723904,0.22534661988483823,0.038465403664705626,-1.485322667863318
34,-2.0531336936760036,0.39096791091426775,-0.5651513588979993,-0.2344683811666341,-0.5951443477475438,0.026635277317961028
35,-1.4357314531463548,-0.2964599692853398,-1.6825528510528978,-0.21981904288514773,-0.4049477889548869,0.5895739612765984
36,0.00934024990629331,-0.6496026862236642,-1.2336208076930035,0.3725498543094708,-0.16307539167701188,-1.0684097303760596
37,-0.5752598205143785,-0.846757032682084,-0.3993166762982749,-0.3626886027671266,0.347168911476634,-1.0253991065487995
38,-0.5574403113230753,-1.028975263192112,0.6556289436616942,0.299566832415306,0.8684372608527101,-0.662817116446629
39,-0.4831119501625741,-0.5400598962951341,1.3660247603070974,3.928848119409485,-1.26949830223987,2.5985074994214883
40,-1.7016047963747705,-0.35854769658241314,0.13438965382570228,0.020387690838539252,-0.382223203709949,0.782599239991704
41,-0.5955526560459538,-0.23931355876541296,-1.1205246636146602,-0.5484618013652951,1.2122104660909803,0.94987935788097
42,-0.9794984541522741,-1.341410974994931,-0.45152484796299525,0.17559577498608278,0.2764037946524327,1.0473082395780215
43,-2.312713108157569,0.28252750637521146,-0.42074896752943747,0.14111686418557265,-0.1325645887165764,0.33366505323796103
44,-1.3902660567527672,-0.43458699905959197,-0.7531782246133877,0.3505261048545055,-0.2129721496660344,-1.0815185055645038
45,-0.5924062145214399,-0.2951461193894801,-0.9294368386262718,0.8246468065050883,0.010009613446468744,-0.9443747145164638
46,-1.6510834881487735,0.0981526812454267,0.6750115667949051,0.2580809212559215,-0.3437139675330156,0.5212346489176486
47,-0.3809296419260416,-0.8433177098506305,-1.0588930193992134,0.18045294255813815,0.1837280300353022,0.6766929965439419
48,-2.2033711251443417,-1.0505819003695316,-1.1762549748994993,-0.4798357088200331,-0.30017435788709307,0.44381810350301826
49,-1.2865784540200669,-0.4415561462204593,0.09162994578658476,0.1356415324033317,0.38286847643491356,0.8030268754126264
50,1.3670944016491824,-1.0620240864331958,-0.23786858948852152,-0.42086640146493004,1.6272852379012177,-0.037215605007430805
51,0.9890858223406451,-1.4659342921114962,0.960710806074677,-1.6859024392890736,-0.12409359746002017,0.8129285708723142
52,0.36933237503577765,-1.5550074935322826,-0.028640505161578914,-0.3598747823432022,-0.30930891311933967,0.9870485606098585
53,1.0330538744941444,-0.816158890046485,2.451731086101293,-2.6685201931176112,-1.1554514176573742,0.8078443391003077
54,2.4571264157925676,1.5305564274316135,0.15510555651055438,-0.4377850281447069,-0.4589934164976626,-1.0987983554820753
55,0.12945688383168213,-1.5346219125252152,0.8351666922604596,0.20734558461279667,-1.2060287386303834,1.2882799788130594
56,1.547273964875038,1.406932769582533,-0.40145757965365686,1.4972387810640333,1.2542640203943316,-0.09106422392040431
57,3.6634938709569353,2.4160087942032735,-0.018886928223455432,-0.8361161068040157,-1.493410853957112,0.5723003489609756
58,1.1410361386110304,-0.5079240157782252,-1.625412006163434,-0.38497698629393384,-2.178074248648028,0.08130301702353965
59,1.2884942803378714,0.5377174238017944,-0.5083147443654676,-1.1366693941081292,-1.7108565872567487,1.1913503595817412
60,1.3849368066155288,-0.3744516480824097,-0.28094488265584594,0.3749585405202326,0.5751290153301867,-1.2333459893168266
61,3.1775426295656963,2.0702910077231964,-0.39048295904471625,0.49954137414574745,1.4644125384528393,-0.08332900755764082
62,-0.8257251409942492,-1.1472372815373888,1.1536918443989483,-1.2325905422834018,1.328037324380229,0.2864109868372521
63,2.177887895354612,1.0799589211192673,0.007929982938748548,0.27218582579558115,0.24879114306821393,-1.228765970756266
64,1.4372267232804405,2.138497411910186,3.768904588532921,-0.8946251270193779,-0.5114594645123289,-0.2958529320364857
65,3.3464806185054288,1.8468955962065807,-0.22954490259549715,0.456181451000533,0.9785004558606056,-0.4315123094693155
66,1.7648857255802788,-0.4508290273815625,0.5495138550978685,1.1078989663747647,-0.5006839512858113,-0.8785810371898461
67,1.1172117246907105,0.016238938468598085,2.696050841335954,-0.6318785575365389,-0.7021273805695195,-0.3547620492876422
68,1.3656806880355534,-1.8060128607067942,0.1992289802687564,0.4210740391702581,-0.5486901332737594,-1.310865054985858
69,2.095769834226305,-2.9309813005637606,3.0333746114229148,-1.171480060856542,0.2584427638012516,-0.02792244563241947
70,2.107763124039516,-1.1139730887314707,-1.2263006197255395,-0.9016632676485271,-1.3866298412896918,0.33087340124872544
71,1.9135547797229333,-0.3077161146476804,-0.06102476105266167,-0.36816275801095844,-0.545562982575193,0.2695688810014371
72,-0.0303677633619483,-1.6957665114749159,-0.05920725646095195,-0.5281389598122859,1.0624371016156762,0.7990381649991198
73,1.1573729544614966,-0.06908894966061689,-1.2614921666235603,-0.8984830310615631,-2.222333515134307,-0.3844590893051683
74,2.3724160757026374,0.3549774415482542,-0.887594398791392,0.9044860164759981,0.5640860762816123,1.7617058485536454
75,1.7421819653491646,1.010022975405666,-0.6901951758844903,-0.19016710484408103,0.5583244915586053,0.9155057233559982
76,2.8073910481154476,0.7366451556905403,0.25267491745429627,-0.44147940203989344,1.4227754373792574,-0.6912557436396034
77,1.2057500192581563,-1.1979718848436625,-1.2111327889032568,-0.44924764760323693,0.2938425145395847,0.7545150603843452
78,2.4490576768005186,-0.4047010646337607,-0.03192545578261711,-0.33061244564111925,1.1251172309232451,-1.0008674379504272
79,1.6067739113137027,-0.2514819698973442,1.4445456928804221,-0.2750915569075522,0.38471773942269993,0.5181394814653723
80,0.21199657181209927,-0.30938689696346855,-1.6327782981177394,0.8771966533457175,-0.6555189158947197,-1.3270626145701878
81,-1.0258550457318516,1.3521879479224053,-1.7956367731795029,-0.5493719229989981,-0.8331545452980607,-0.0992690822433236
82,3.6356951217359947,0.6745314090401568,-0.21107664252831843,-0.7545838595230219,-0.7402239374943349,0.9983205173135241
83,2.131421995711448,-0.07591817888656895,0.380619900780135,1.067682469092426,-0.6565180515060354,-0.714487083672914
84,1.2840435468856635,-1.215834355229379,-1.491955621511424,0.5587578628684606,-0.8524194926161319,-1.194119068825909
85,2.0759048217683027,-0.40260467079131745,1.3573307098382965,-1.9977069280303186,2.547350804639306,0.6032462633291721
86,1.206735032918031,-1.1944460571685795,3.296430665363812,-2.0066781202486403,-1.5408043365839528,0.9677649009720379
87,1.435266519625058,-0.004968375057489142,-1.1144193964275684,0.4412723767190096,-0.6916327442562666,-1.1366506273885097
88,0.7635578053999171,-0.9651516740100361,-1.3213716897948495,0.5075109550064519,0.20986867322258493,-0.7194620949264965
89,1.2300119079366043,0.23981117024418397,-0.6639558317078551,0.2904536410200214,-0.5820410379049505,-1.8081535116753988
90,1.0942201864332837,-0.6951133387180533,0.08711494916716497,-0.3250044153484847,-1.0266782736881312,-1.84234980605168
91,2.43719687468722,0.47955605306614374,-0.015498795666313351,-1.7401866214927086,0.5023414224881881,0.35054213933938894
92,2.2904918681507804,1.1612156524313404,-1.9026716073564174,-0.34412407641485826,-2.093534413076417,0.4971990473090574
93,1.3563851544630305,-0.8971353009958883,-0.8656903067281999,-0.010240302154599527,-1.4730402618383034,-1.5400079898102663
94,1.8992068415637544,-0.14705448775941393,-0.49517164447516304,-0.27518075919379403,-1.281793058920491,-1.7559738119744326
95,0.9678610872307419,0.44381346036261443,-1.990638243045615,-0.3299122453308061,-0.967946397652452,0.5664381973309255
96,2.198195174874189,-0.9415339998195956,1.5659834581982697,4.24886801016631,-0.22829091360437795,1.1064193909426732
97,3.9035050179562476,-0.6742262691538176,0.6799858864779669,-2.461923342812694,2.8899173223590435,1.1738361639426291
98,1.724858934255965,0.5099539915319081,-1.433882887793602,-0.7139421595897516,-1.546750560339819,0.16381763232016344
99,1.9251012733791069,-0.7092743024713931,-0.6226914778344639,0.4477596489532498,-0.6977855849375366,-1.159423188481932
100,-0.9448360765944471,-0.061926135462609125,-1.821916911584178,-0.21944952723375655,-0.7217689534292806,0.4762234102305578
101,-0.6559175988274658,-0.15264261820647834,-2.357010660401903,0.14849427427568349,-0.08616446330901202,0.43145127357921614
102,-0.9254191440025498,2.955760571983514,0.6506945563053396,0.05713845235300892,0.4203227647925234,0.05566687314457197
103,0.5651381842211493,0.5259500052431204,-0.33373724062374244,-0.3163176194658671,0.3097202558414073,1.5722946225224854
104,-2.855881907466997,-0.5732464559051751,0.9039727054249688,-0.667803099135765,-1.3796945382793633,0.8685217535156053
105,-0.9780680748064592,1.0671819883995446,-1.1008053903669348,0.3307993026880983,0.9914967575928036,1.0886111000758043
106,-0.7514222327172471,0.8379408229674502,-0.23920189248285023,0.6482961446184572,-0.31735266414297697,-1.5973276054240015
107,-1.0627491201140316,-0.6275565565299163,-0.6640599522913515,0.4208205733610094,0.38545138196628614,0.737157500591809
108,0.2927158466983737,0.8400625107309369,-1.2549654440772626,-0.10922783818682454,-0.1161890972284315,0.9251469713784352
109,-2.001106274542036,4.055353473712372,1.5191728349560474,-1.4272732897532405,-1.144953238277379,0.5266665329734493
110,-0.27286740118716996,6.803495997031339,1.3554344721328375,0.5833478958444045,0.5452820889528752,-1.633603932601183
111,-1.1221366385682685,-1.3821794875017692,0.7693254462594282,-0.3548473827583492,0.6666279275019111,1.4672661081627991
112,-0.1556404068283951,-0.35768667877739835,0.18769399212438806,0.8297187831784965,1.0046438323736746,-0.5018319061469022
113,-0.7921446302811198,4.95540850503246,0.705098024506589,-0.1781307407006032,0.43996278430500985,0.2722351773434555
114,-2.248628646901716,-0.51750340503642,0.29920253408084696,-0.9947247416601561,-0.5931272358630693,1.025020032603719
115,-0.949663684585352,2.0994634213156305,-0.460885740502543,-0.5329347218605321,-0.631831079574102,0.255040978625565
116,-0.8533731046217936,0.868045162333363,-0.003496865676837599,-0.6555108147973635,-0.09321473919939782,0.8248733476204009
117,-0.9142334948828358,3.9338264895231627,1.6449943559890179,-0.2313136194646376,0.7242493415975108,0.7953596979970174
118,1.393059015588771,-0.9698732722129917,0.8844424001473828,-0.2700507823784708,0.9658908393842716,-0.00508893288952699
119,-1.4045651105797337,1.3325960242619899,1.1541645955929263,-0.6143408035762065,-0.0640303871382414,1.153588624033649
120,-0.7352577254178694,-0.2061909248141579,-0.09386585396517316,1.278789703176753,1.1552889441986183,-0.688517928272188
121,-1.615377541827422,-0.2118293838395036,-1.691489146950034,-0.4180879193265558,0.34506123751328066,0.2728038240047846
122,-0.49774864518586664,0.28469073170172615,-1.0130774646998428,0.3347169337401283,0.913897123114704,1.0735163660842653
123,-0.030393086863912407,0.49849603470490084,-2.605264572718244,-0.20154260302534127,-0.5834240037210032,0.5403527636398907
124,-1.8983938412752148,-1.1364517109703598,0.32506357701173283,0.04264427207226086,1.363413667099793,-1.115449845767661
125,-0.04298312489551785,0.8689887795868039,-2.6970657822368596,0.002903953833410784,-0.474149724215996,0.656510513426148
126,-0.6283410900659794,-0.8329491718066436,-1.3318572104713007,0.7425594821090423,-0.7059854023292756,-1.3169512533476704
127,-0.13304488559149732,-1.340339819625113,-0.18210422122820474,0.8775028949246672,1.1458299372032335,-0.35271046911370774
128,0.20684012499355836,0.5993511220002188,-1.4761967488389138,0.287243381424517,0.23785749091850755,0.8836394214180429
129,-1.1819117893926834,-2.2339443772265564,0.7630167514484238,-1.243118547006752,-0.4124031520540478,1.2461752714961782
130,-1.5771806243753559,-1.3689884701174442,-0.25419296057104507,-0.44491848392063466,0.716981772259881,-1.8685311348153468
131,-1.3556396640174728,1.2632147729548726,1.234597322193358,0.5572646261145792,0.9520149449140558,-1.4755337747827537
132,1.0766272440385078,0.936583940045875,-1.6963373400327388,0.1847168207629055,-0.15099191736235057,1.3197109739634487
133,-0.6597073482350376,-0.6031033787713139,-0.06462683217656852,-0.12116058179657657,0.9115326290473964,0.4986345336195675
134,0.3692175112276079,0.13284297814946458,-0.5729210856641542,0.18791455037508006,0.11883854013577624,0.9804104380402174
135,0.33973599322711157,-0.7970116515239676,2.9111279157752503,-2.6624801676048935,-2.5757686117467498,0.7055922643893167
136,0.2873590177808252,-0.4024217848781847,-0.04872692365675621,0.04731098123559242,0.6366874486482393,-0.8979171727078238
137,-2.4304121979707713,2.7420969785718037,0.9188104854950142,-0.30437089624000846,-0.5732191933276274,-0.06410450600086687
138,0.4066060442720376,1.799514534090161,-0.20035715447137142,0.2620198475950526,0.7147487980238261,-1.4060881562753398
139,-0.589672485470517,-0.7675519662977204,1.4313979773874232,0.3895962860403245,1.1117967966777684,-0.9721341880568307
140,0.9331360002022001,-0.6034149501827133,0.07963407994366115,0.125500394333238,1.7372458753700568,-0.09431310345440026
141,-1.8060635028266587,-0.7779460704984323,-0.435833094635075,0.3991289050772476,-0.45306873091605476,-1.477331987600668
142,-1.660037990890853,1.3339068003917274,-0.46730441442985987,-0.09816479044967732,-0.36594987325630246,0.5168634373143337
143,-0.12325562029410561,1.3172044473857956,1.00899547147224,0.2546324215638611,0.620922653130893,-0.3394374215929001
144,-2.4304121979707713,2.7420969785718037,0.9188104854950144,-0.30437089624000846,-0.5732191933276275,-0.06410450600086687
145,0.39386476939320875,3.810306043802077,-0.5150192645859224,0.049899433767661504,1.4121917115190301,0.6449959977554635
146,1.0397470379310254,-0.30700589022907426,0.09172324093116518,0.7296338039807984,0.5140985298678035,-0.6490038788370961
147,-1.6319287435498366,1.439456166775886,-0.1730194878938465,0.4151839778128507,-0.3267538280106282,-2.064922625536205
148,1.3010203582707058,0.4416152378427861,-0.220720646237283,0.061388631892104695,2.1073462893904464,-0.9216689941402797
149,0.23593255878203317,0.9387151227047781,-1.7918733465538053,-0.29217892291377573,0.15508521485516358,1.268572795434589
